size;time;timeDeviation;comparisons;comparisonsDeviation;swaps;swapsDeviation
0;0,000000000000;0,000000000000;0,000000000000;0,000000000000;0,000000000000;0,000000000000
500;1,800000000000;2,959729717390;124750,000000000000;0,000000000000;56681,000000000010;1870,417814286092
1000;3,050000000000;3,800986713999;499500,000000000000;0,000000000000;224699,550000000000;4713,173882587042
1500;6,450000000000;3,263050719802;1124250,000000000000;0,000000000000;507937,749999999940;6214,552661905575
2000;11,450000000000;3,980891859873;1999000,000000000000;0,000000000000;901421,750000000000;10974,050782990140
2500;18,750000000000;2,165063509461;3123750,000000000000;0,000000000000;1399956,799999999800;17936,230787434340
3000;26,900000000000;3,491418050019;4498500,000000000000;0,000000000000;2015422,450000000000;22878,299085538750
3500;38,750000000000;3,447825401612;6123250,000000000000;0,000000000000;2755088,850000000000;30395,545848475198
4000;49,850000000000;2,104162541250;7998000,000000000000;0,000000000000;3583377,800000000300;53392,397369469890
4500;63,250000000000;3,374537005279;10122750,000000000000;0,000000000000;4551005,199999999000;32954,923105162714
5000;80,000000000000;1,897366596101;12497500,000000000000;0,000000000000;5624028,350000001500;56668,590524308250
5500;99,200000000000;2,821347195934;15122250,000000000000;0,000000000000;6788796,650000000000;71707,551632427030
6000;119,000000000000;2,366431913241;17997000,000000000000;0,000000000000;8117227,100000001000;79200,212166944750
6500;139,700000000000;1,417744687875;21121750,000000000000;0,000000000000;9491633,849999998000;63813,144317143820
7000;164,350000000000;1,930673457631;24496500,000000000000;0,000000000000;11019063,250000002000;77103,183158288770
7500;192,900000000000;2,142428528562;28121250,000000000000;0,000000000000;12710827,300000003000;92733,216152236960
8000;214,250000000000;4,958578425317;31996000,000000000000;0,000000000000;14390323,749999998000;100092,486829837780
8500;245,400000000000;4,630334761116;36120750,000000000000;0,000000000000;16215298,500000000000;115579,444215061450
9000;281,550000000000;3,584340943603;40495500,000000000000;0,000000000000;18208010,849999998000;153209,415776046550
9500;316,400000000000;5,379591062525;45120250,000000000000;0,000000000000;20297410,000000000000;137018,678734871760
10000;358,450000000000;7,499833331479;49995000,000000000000;0,000000000000;22478531,750000007000;201302,886554844270
